date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:07:39	245035/245035	---M--	200	added ('OK')	image/jpeg	etag:CMK/pOHB84cDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1723605206179-L3ZC41DT6FDGLMI3OJID/10829+E+41st+St+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnet.jpg?content-type=image%2Fjpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1723605206179-L3ZC41DT6FDGLMI3OJID/10829+E+41st+St+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnetee8a.jpg	(from https://www.focusbuildinginspections.com/portfolio/10829-e-41st-st-tulsa-ok)
15:07:39	245035/245035	---M--	200	added ('OK')	image/jpeg	etag:CMK/pOHB84cDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723605206179-L3ZC41DT6FDGLMI3OJID/10829+E+41st+St+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnet.jpg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723605206179-L3ZC41DT6FDGLMI3OJID/10829+E+41st+St+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnet.jpg	(from https://www.focusbuildinginspections.com/portfolio/10829-e-41st-st-tulsa-ok)
15:07:39	174262/174262	---M--	200	added ('OK')	image/png	etag:CJT17+DB84cDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723605206036-HTXR59CE3OETQFFVY3X4/10829+E+41st+St+Tulsa+OK+-+Commercial+Building+Inspection+-+Google+Maps.jpg.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723605206036-HTXR59CE3OETQFFVY3X4/10829+E+41st+St+Tulsa+OK+-+Commercial+Building+Inspection+-+Google+Maps.jpg.196.delaye	(from https://www.focusbuildinginspections.com/portfolio/10829-e-41st-st-tulsa-ok)
15:07:40	20648/20648	---M-Z	200	added ('OK')	text/html	etag:W/%22a7c27a535f4c8fd163c761a50b66ffa3--gzip%22	https://www.focusbuildinginspections.com/portfolio/6801-w-12th-st-little-rock-ar?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/6801-w-12th-st-little-rock-ar22c8.html	(from https://www.focusbuildinginspections.com/portfolio/6801-w-12th-st-little-rock-ar)
15:07:41	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2019%20Aug%202024%2019:07:41%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/66bc1f7829e2ba3dbb2a455d/1723604856948/6801+W+12th+St+Little+Rock+AR+-+Commercial+Building+Inspection+-+Loopnet.jpg?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/66bc1f7829e2ba3dbb2a455d/1723604856948/6801+W+12th+St+Little+Rock+AR+-+Commercial+Building+Inspection+-+Loopnet.19826f7.delaye	(from https://www.focusbuildinginspections.com/portfolio/6801-w-12th-st-little-rock-ar)
15:07:42	105205/105205	---M-Z	200	added ('OK')	text/html	etag:W/%22dcf8d6d9f26c31e96a36e0e745bb4966--gzip%22	https://www.focusbuildinginspections.com/portfolio/7733-s-walker-ave-oklahoma-city-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/7733-s-walker-ave-oklahoma-city-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:42	464436/464436	---M--	200	added ('OK')	image/jpeg	etag:CMfOlre/84cDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723604578558-0N0EBTEYRDJJE5VECE5Y/6801+W+12th+St+Little+Rock+AR+-+Commercial+Building+Inspection+-+Loopnet.jpg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723604578558-0N0EBTEYRDJJE5VECE5Y/6801+W+12th+St+Little+Rock+AR+-+Commercial+Building+Inspection+-+Loopnet.jpg	(from https://www.focusbuildinginspections.com/portfolio/6801-w-12th-st-little-rock-ar)
15:07:42	109788/109788	---M--	200	added ('OK')	image/png	etag:CJLRurW/84cDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723604578133-K13PFMAIGFSLU097TW1F/6801+W+12th+St+Little+Rock+AR+-+Commercial+Building+Inspection+-+Google+Maps.jpg.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723604578133-K13PFMAIGFSLU097TW1F/6801+W+12th+St+Little+Rock+AR+-+Commercial+Building+Inspection+-+Google+Maps.jpg.19a.d	(from https://www.focusbuildinginspections.com/portfolio/6801-w-12th-st-little-rock-ar)
15:07:42	104712/104712	---MCZ	200	added ('OK')	text/html	etag:W/%22b0168f6bb335e8013f442dd4555682b4--gzip%22	https://www.focusbuildinginspections.com/portfolio/1427-n-country-club-rd-ada-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/1427-n-country-club-rd-ada-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:43	68878/68878	---MCZ	200	added ('OK')	text/html	etag:W/%2216b0c8fa115e17cb0429343759ecbc39--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Ada	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Ada.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:43	103749/103749	---MCZ	200	added ('OK')	text/html	etag:W/%22d8af28ad0482c742395337260d970abf--gzip%22	https://www.focusbuildinginspections.com/portfolio/800-n-7th-st-kiowa-ks	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/800-n-7th-st-kiowa-ks.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:44	68853/68853	---MCZ	200	added ('OK')	text/html	etag:W/%22713e019ff9c48256da1dbd57071af027--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Kiowa	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Kiowa.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:44	104723/104723	---MCZ	200	added ('OK')	text/html	etag:W/%2252eb8e024b6ee35877361cb07ec0eba5--gzip%22	https://www.focusbuildinginspections.com/portfolio/202-n-broadway-haskell-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/202-n-broadway-haskell-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:45	69125/69125	---MCZ	200	added ('OK')	text/html	etag:W/%2278b691493f0999bd6e3359d05023bd98--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Haskell	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Haskell.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:45	104619/104619	---M-Z	200	added ('OK')	text/html	etag:W/%22ada7456891a0b6ce5c11a23f67bef2c5%22	https://www.focusbuildinginspections.com/portfolio/7030-s-memorial-dr-tulsa-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/7030-s-memorial-dr-tulsa-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:46	104933/104933	---MCZ	200	added ('OK')	text/html	etag:W/%22b3a8bd34c4d32f6c14df118cb046d28a--gzip%22	https://www.focusbuildinginspections.com/portfolio/702-n-perkins-rd-stillwater-ok-74075	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/702-n-perkins-rd-stillwater-ok-74075.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:46	104590/104590	---MCZ	200	added ('OK')	text/html	etag:W/%22abda8f8f10e96b5641f331ede8fc0eee--gzip%22	https://www.focusbuildinginspections.com/portfolio/3017-w-main-st-jenks-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/3017-w-main-st-jenks-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:47	69072/69072	---MCZ	200	added ('OK')	text/html	etag:W/%2233b7cf609ef47ea58710f8967beb4cfa--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Jenks	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Jenks.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:47	104829/104829	---MCZ	200	added ('OK')	text/html	etag:W/%226ad4853bfc121b277b03985f0074f4cb--gzip%22	https://www.focusbuildinginspections.com/portfolio/4806-s-union-ave-tulsa-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/4806-s-union-ave-tulsa-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:48	104700/104700	---MCZ	200	added ('OK')	text/html	etag:W/%2271084620af83fbbc5be7e9c2893bcecf--gzip%22	https://www.focusbuildinginspections.com/portfolio/1016-w-3rd-st-sulphur-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/1016-w-3rd-st-sulphur-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:48	69054/69054	---MCZ	200	added ('OK')	text/html	etag:W/%22d6fae753c854a4eb0d8f2b2177f02293--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Sulphur	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Sulphur.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:49	104577/104577	---MCZ	200	added ('OK')	text/html	etag:W/%22fda745b0d87e13af95d5364a0f4352cb--gzip%22	https://www.focusbuildinginspections.com/portfolio/6645-s-peoria-ave-tulsa-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/6645-s-peoria-ave-tulsa-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:50	135721/135721	---MCZ	200	added ('OK')	text/html	etag:W/%227ff5d1a546d25117cc37c54e3a8c832c--gzip%22	https://www.focusbuildinginspections.com/portfolio?offset=1619141640743&tag=Commercial+Retail+Space	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfoliofc94.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Commercial+Retail+Space)
15:07:50	20901/20901	---M-Z	200	added ('OK')	text/html	etag:W/%2250d73837ffbe6380166e860df9c1b39b--gzip%22	https://www.focusbuildinginspections.com/portfolio/13000-s-memorial-dr-bixby-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/13000-s-memorial-dr-bixby-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/13000-s-memorial-dr-bixby-ok)
15:07:50	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Mon,%2019%20Aug%202024%2019:07:51%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/66bc1ceb45e9da6b181fbdea/1723604204019/13000+S+Memorial+Dr+Bixby+OK+-+Commercial+Building+Inspection+-+Google+Maps+Image.png?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/66bc1ceb45e9da6b181fbdea/1723604204019/13000+S+Memorial+Dr+Bixby+OK+-+Commercial+Building+Inspection+-+Google+Maps+Image.1ac26	(from https://www.focusbuildinginspections.com/portfolio/13000-s-memorial-dr-bixby-ok)
15:07:51	896005/896005	---M--	200	added ('OK')	image/png	etag:COTcjKa984cDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723604008528-TP5JGD44KQBA256HXMX7/13000+S+Memorial+Dr+Bixby+OK+-+Commercial+Building+Inspection+-+Google+Maps+Image.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723604008528-TP5JGD44KQBA256HXMX7/13000+S+Memorial+Dr+Bixby+OK+-+Commercial+Building+Inspection+-+Google+Maps+Image.1ad	(from https://www.focusbuildinginspections.com/portfolio/13000-s-memorial-dr-bixby-ok)
15:07:51	172856/172856	---M--	200	added ('OK')	image/png	etag:CJOpuaW984cDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723604007769-6J4KI9XYQYEA73UDSJVF/13000+S+Memorial+Dr+Bixby+OK+-+Commercial+Building+Inspection+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723604007769-6J4KI9XYQYEA73UDSJVF/13000+S+Memorial+Dr+Bixby+OK+-+Commercial+Building+Inspection+-+Google+Maps.1ae.delaye	(from https://www.focusbuildinginspections.com/portfolio/13000-s-memorial-dr-bixby-ok)
15:07:51	104491/104491	---MCZ	200	added ('OK')	text/html	etag:W/%2286fedff28cbdf1c6b336c8f564dee473--gzip%22	https://www.focusbuildinginspections.com/portfolio/521-e-main-st-jenks-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/521-e-main-st-jenks-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Bixby)
15:07:52	104837/104837	---M-Z	200	added ('OK')	text/html	etag:W/%22b0a23a283f0d3740601992da34f80605%22	https://www.focusbuildinginspections.com/portfolio/6810-e-121st-st-s-bixby-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/6810-e-121st-st-s-bixby-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Bixby)
15:07:52	20884/20884	---M-Z	200	added ('OK')	text/html	etag:W/%22e36bce3abe97c2f832f6ee8ee42e64c0--gzip%22	https://www.focusbuildinginspections.com/portfolio/924-s-boulder-ave-tulsa-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/924-s-boulder-ave-tulsa-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/924-s-boulder-ave-tulsa-ok)
15:07:52	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2019%20Aug%202024%2019:07:52%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/66bc1700990d1c7fc502c965/1723602688614/924+S+Boulder+Ave+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnet.jpg?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/66bc1700990d1c7fc502c965/1723602688614/924+S+Boulder+Ave+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnet26f7.jpg	(from https://www.focusbuildinginspections.com/portfolio/924-s-boulder-ave-tulsa-ok)
15:07:53	170722/170722	---M--	200	added ('OK')	image/jpeg	etag:COSi9OK384cDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1723602525861-RL4GW7NU6XMZIP8AHW2S/924+S+Boulder+Ave+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnet.jpg?content-type=image%2Fjpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1723602525861-RL4GW7NU6XMZIP8AHW2S/924+S+Boulder+Ave+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnetee8a.jpg	(from https://www.focusbuildinginspections.com/portfolio/924-s-boulder-ave-tulsa-ok)
15:07:53	170722/170722	---M--	200	added ('OK')	image/jpeg	etag:COSi9OK384cDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723602525861-RL4GW7NU6XMZIP8AHW2S/924+S+Boulder+Ave+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnet.jpg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723602525861-RL4GW7NU6XMZIP8AHW2S/924+S+Boulder+Ave+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnet.jpg	(from https://www.focusbuildinginspections.com/portfolio/924-s-boulder-ave-tulsa-ok)
15:07:53	165616/165616	---M--	200	added ('OK')	image/png	etag:CIy46uK384cDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723602525854-KN7XSJR0VE2PM5DSJGB4/924+S+Boulder+Ave+Tulsa+OK+-+Commercial+Building+Inspection+-+Google+Maps.jpg.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723602525854-KN7XSJR0VE2PM5DSJGB4/924+S+Boulder+Ave+Tulsa+OK+-+Commercial+Building+Inspection+-+Google+Maps.jpg.1b5.dela	(from https://www.focusbuildinginspections.com/portfolio/924-s-boulder-ave-tulsa-ok)
15:07:54	105475/105475	---MCZ	200	added ('OK')	text/html	etag:W/%22ac12647fd76fe742347a40a22e687e43--gzip%22	https://www.focusbuildinginspections.com/portfolio/2031-s-161st-w-ave-sand-springs-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/2031-s-161st-w-ave-sand-springs-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Educational+Building)
15:07:54	72956/72956	---MCZ	200	added ('OK')	text/html	etag:W/%22b0fad6498bde9c81bf50a2df8b9210bf--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Sand+Springs	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Sand+Springs.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Educational+Building)
15:07:55	104858/104858	---MCZ	200	added ('OK')	text/html	etag:W/%22580677417bf93a42cb3d4eabe760d4db--gzip%22	https://www.focusbuildinginspections.com/portfolio/714-s-mustang-rd-mustang-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/714-s-mustang-rd-mustang-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Educational+Building)
15:07:55	69015/69015	---MCZ	200	added ('OK')	text/html	etag:W/%22718b101f40809663d79f5e10d9143102--gzip%22	https://www.focusbuildinginspections.com/portfolio/tag/Mustang	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/tag/Mustang.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Educational+Building)
15:07:56	104886/104886	---M-Z	200	added ('OK')	text/html	etag:W/%227c14710612ccb5cd9cbcf8a2abefc759%22	https://www.focusbuildinginspections.com/portfolio/6308-e-apache-st-tulsa-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/6308-e-apache-st-tulsa-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Educational+Building)
15:07:56	104715/104715	---MCZ	200	added ('OK')	text/html	etag:W/%229c7c6d559d35f646db59ee31e1de7cb5--gzip%22	https://www.focusbuildinginspections.com/portfolio/6355%20E%20Skelly%20Dr%20Tulsa%20OK	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/6355%20E%20Skelly%20Dr%20Tulsa%20OK.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Educational+Building)
15:07:57	105340/105340	---M-Z	200	added ('OK')	text/html	etag:W/%22256ae030189c2e9bcf8d15a1a4ca998e--gzip%22	https://www.focusbuildinginspections.com/portfolio/3210-s-113th-w-ave-sand-springs-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/3210-s-113th-w-ave-sand-springs-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Educational+Building)
15:07:57	107872/107872	---M-Z	200	added ('OK')	text/html	etag:W/%22883ad06459e39582104598f70e5120b0--gzip%22	https://www.focusbuildinginspections.com/portfolio/216-luther-dr-broken-arrow-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/216-luther-dr-broken-arrow-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Educational+Building)
15:07:58	103824/103824	---MCZ	200	added ('OK')	text/html	etag:W/%22e1e6d9697977acb82f93b67b633c7f3f--gzip%22	https://www.focusbuildinginspections.com/portfolio/4821-s-72nd-ave-e-tulsa-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/4821-s-72nd-ave-e-tulsa-ok.html	(from https://www.focusbuildinginspections.com/portfolio/tag/Educational+Building)
